Continent,Country,Year,Temperature(C),Rainfall(mm),Pesticide use(toai),Crop,Quantity(hg/ha)
Oceania,Fiji,1997,,2592.0,348.16,Maize,30769
Oceania,Fiji,1998,,2592.0,383.63,Maize,25805
Oceania,Fiji,1999,,2592.0,419.09,Maize,18100
Oceania,Fiji,2000,,2592.0,454.56,Maize,18029
Oceania,Fiji,2001,,2592.0,490.02,Maize,7171
Oceania,Fiji,2002,,2592.0,525.48,Maize,16461
Oceania,Fiji,2004,,2592.0,596.41,Maize,17861
Oceania,Fiji,2005,,2592.0,631.88,Maize,18236
Oceania,Fiji,2006,,2592.0,667.34,Maize,19163
Oceania,Fiji,2007,,2592.0,702.8,Maize,19000
Oceania,Fiji,2008,,2592.0,746.81,Maize,19484
Oceania,Fiji,2009,,2592.0,1121.72,Maize,19444
Oceania,Fiji,2010,,2592.0,1059.03,Maize,18390
Oceania,Fiji,2011,,2592.0,1103.1,Maize,19572
Oceania,Fiji,2012,,2592.0,1375.15,Maize,19682
Oceania,Fiji,2013,,2592.0,1265.34,Maize,19663
Oceania,Fiji,1992,,2592.0,170.84,Potatoes,84545
Oceania,Fiji,1993,,2592.0,206.31,Potatoes,35714
Oceania,Fiji,1994,,2592.0,241.77,Potatoes,92727
Oceania,Fiji,1995,,2592.0,277.24,Potatoes,85000
Oceania,Fiji,1996,,2592.0,312.7,Potatoes,76389
Oceania,Fiji,1997,,2592.0,348.16,Potatoes,76529
Oceania,Fiji,1998,,2592.0,383.63,Potatoes,76652
Oceania,Fiji,1999,,2592.0,419.09,Potatoes,73713
Oceania,Fiji,2000,,2592.0,454.56,Potatoes,74806
Oceania,Fiji,2001,,2592.0,490.02,Potatoes,74708
Oceania,Fiji,2002,,2592.0,525.48,Potatoes,74606
Oceania,Fiji,2004,,2592.0,596.41,Potatoes,74190
Oceania,Fiji,2005,,2592.0,631.88,Potatoes,77778
Oceania,Fiji,2006,,2592.0,667.34,Potatoes,80000
Oceania,Fiji,2007,,2592.0,702.8,Potatoes,73954
Oceania,Fiji,2008,,2592.0,746.81,Potatoes,73424
Oceania,Fiji,2009,,2592.0,1121.72,Potatoes,72798
Oceania,Fiji,2010,,2592.0,1059.03,Potatoes,71774
Oceania,Fiji,2011,,2592.0,1103.1,Potatoes,71085
Oceania,Fiji,2012,,2592.0,1375.15,Potatoes,65000
Oceania,Fiji,2013,,2592.0,1265.34,Potatoes,60909
Oceania,Fiji,1992,,2592.0,170.84,"Rice, paddy",21530
Oceania,Fiji,1993,,2592.0,206.31,"Rice, paddy",23559
Oceania,Fiji,1994,,2592.0,241.77,"Rice, paddy",22910
Oceania,Fiji,1995,,2592.0,277.24,"Rice, paddy",26559
Oceania,Fiji,1996,,2592.0,312.7,"Rice, paddy",20652
Oceania,Fiji,1997,,2592.0,348.16,"Rice, paddy",21731
Oceania,Fiji,1998,,2592.0,383.63,"Rice, paddy",6365
Oceania,Fiji,1999,,2592.0,419.09,"Rice, paddy",27633
Oceania,Fiji,2000,,2592.0,454.56,"Rice, paddy",24976
Oceania,Fiji,2001,,2592.0,490.02,"Rice, paddy",24353
Oceania,Fiji,2002,,2592.0,525.48,"Rice, paddy",24249
Oceania,Fiji,2004,,2592.0,596.41,"Rice, paddy",23538
Oceania,Fiji,2005,,2592.0,631.88,"Rice, paddy",23733
Oceania,Fiji,2006,,2592.0,667.34,"Rice, paddy",23149
Oceania,Fiji,2007,,2592.0,702.8,"Rice, paddy",26735
Oceania,Fiji,2008,,2592.0,746.81,"Rice, paddy",22838
Oceania,Fiji,2009,,2592.0,1121.72,"Rice, paddy",28705
Oceania,Fiji,2010,,2592.0,1059.03,"Rice, paddy",30173
Oceania,Fiji,2011,,2592.0,1103.1,"Rice, paddy",28519
Oceania,Fiji,2012,,2592.0,1375.15,"Rice, paddy",24412
Oceania,Fiji,2013,,2592.0,1265.34,"Rice, paddy",31967
Oceania,Fiji,1992,,2592.0,170.84,Sorghum,27260
Oceania,Fiji,1993,,2592.0,206.31,Sorghum,27619
Oceania,Fiji,1994,,2592.0,241.77,Sorghum,27969
Oceania,Fiji,1995,,2592.0,277.24,Sorghum,30000
Oceania,Fiji,1996,,2592.0,312.7,Sorghum,28531
Oceania,Fiji,1997,,2592.0,348.16,Sorghum,28742
Oceania,Fiji,1998,,2592.0,383.63,Sorghum,28944
Oceania,Fiji,1999,,2592.0,419.09,Sorghum,29139
Oceania,Fiji,2000,,2592.0,454.56,Sorghum,29328
Oceania,Fiji,2001,,2592.0,490.02,Sorghum,29512
Oceania,Fiji,2002,,2592.0,525.48,Sorghum,29692
Oceania,Fiji,2004,,2592.0,596.41,Sorghum,30038
Oceania,Fiji,2005,,2592.0,631.88,Sorghum,30206
Oceania,Fiji,2006,,2592.0,667.34,Sorghum,30377
Oceania,Fiji,2007,,2592.0,702.8,Sorghum,29091
Oceania,Fiji,2008,,2592.0,746.81,Sorghum,30826
Oceania,Fiji,2009,,2592.0,1121.72,Sorghum,31105
Oceania,Fiji,2010,,2592.0,1059.03,Sorghum,31388
Oceania,Fiji,2011,,2592.0,1103.1,Sorghum,31673
Oceania,Fiji,2012,,2592.0,1375.15,Sorghum,31959
Oceania,Fiji,2013,,2592.0,1265.34,Sorghum,34286
Oceania,Fiji,1992,,2592.0,170.84,Sweet potatoes,91333
Oceania,Fiji,1993,,2592.0,206.31,Sweet potatoes,92174
Oceania,Fiji,1994,,2592.0,241.77,Sweet potatoes,45443
Oceania,Fiji,1995,,2592.0,277.24,Sweet potatoes,66267
Oceania,Fiji,1996,,2592.0,312.7,Sweet potatoes,58893
Oceania,Fiji,1997,,2592.0,348.16,Sweet potatoes,32206
Oceania,Fiji,1998,,2592.0,383.63,Sweet potatoes,101376
Oceania,Fiji,1999,,2592.0,419.09,Sweet potatoes,109518
Oceania,Fiji,2000,,2592.0,454.56,Sweet potatoes,88247
Oceania,Fiji,2001,,2592.0,490.02,Sweet potatoes,77329
Oceania,Fiji,2002,,2592.0,525.48,Sweet potatoes,95013
Oceania,Fiji,2004,,2592.0,596.41,Sweet potatoes,43314
Oceania,Fiji,2005,,2592.0,631.88,Sweet potatoes,54632
Oceania,Fiji,2006,,2592.0,667.34,Sweet potatoes,63320
Oceania,Fiji,2007,,2592.0,702.8,Sweet potatoes,15062
Oceania,Fiji,2008,,2592.0,746.81,Sweet potatoes,12738
Oceania,Fiji,2009,,2592.0,1121.72,Sweet potatoes,12879
Oceania,Fiji,2010,,2592.0,1059.03,Sweet potatoes,16649
Oceania,Fiji,2011,,2592.0,1103.1,Sweet potatoes,14668
Oceania,Fiji,2012,,2592.0,1375.15,Sweet potatoes,13057
Oceania,Fiji,2013,,2592.0,1265.34,Sweet potatoes,10368
Oceania,Fiji,1992,,2592.0,170.84,Yams,47253
Oceania,Fiji,1993,,2592.0,206.31,Yams,46163
Oceania,Fiji,1994,,2592.0,241.77,Yams,22728
Oceania,Fiji,1995,,2592.0,277.24,Yams,54004
Oceania,Fiji,1996,,2592.0,312.7,Yams,102827
Oceania,Fiji,1997,,2592.0,348.16,Yams,78140
Oceania,Fiji,1998,,2592.0,383.63,Yams,171988
Oceania,Fiji,1999,,2592.0,419.09,Yams,133366
Oceania,Fiji,2000,,2592.0,454.56,Yams,120302
Oceania,Fiji,2001,,2592.0,490.02,Yams,66155
Oceania,Fiji,2002,,2592.0,525.48,Yams,65167
Oceania,Fiji,2004,,2592.0,596.41,Yams,10900
Oceania,Fiji,2005,,2592.0,631.88,Yams,29460
Oceania,Fiji,2006,,2592.0,667.34,Yams,30428
Oceania,Fiji,2007,,2592.0,702.8,Yams,18163
Oceania,Fiji,2008,,2592.0,746.81,Yams,11445
Oceania,Fiji,2009,,2592.0,1121.72,Yams,11750
Oceania,Fiji,2010,,2592.0,1059.03,Yams,13985
Oceania,Fiji,2011,,2592.0,1103.1,Yams,11706
Oceania,Fiji,2012,,2592.0,1375.15,Yams,8348
Oceania,Fiji,2013,,2592.0,1265.34,Yams,7887
Europe,Finland,1992,5.8,536.0,1372.0,Potatoes,192894
Europe,Finland,1993,4.74,536.0,1200.0,Potatoes,213516
Europe,Finland,1994,4.66,536.0,1247.0,Potatoes,198795
Europe,Finland,1995,5.63,536.0,1041.0,Potatoes,221053
Europe,Finland,1996,4.2,536.0,909.0,Potatoes,220029
Europe,Finland,1997,5.36,536.0,999.0,Potatoes,227139
Europe,Finland,1998,4.71,536.0,1164.0,Potatoes,180091
Europe,Finland,1999,5.7,536.0,1139.0,Potatoes,244923
Europe,Finland,2000,6.57,536.0,1147.48,Potatoes,243851
Europe,Finland,2001,5.35,536.0,1423.27,Potatoes,244267
Europe,Finland,2002,5.54,536.0,1620.36,Potatoes,261779
Europe,Finland,2004,5.4,536.0,1489.12,Potatoes,226886
Europe,Finland,2005,5.8,536.0,1431.04,Potatoes,256990
Europe,Finland,2006,5.91,536.0,1645.3,Potatoes,205607
Europe,Finland,2007,6.23,536.0,1479.45,Potatoes,256996
Europe,Finland,2008,6.77,536.0,1621.86,Potatoes,261221
Europe,Finland,2009,5.49,536.0,1693.8,Potatoes,286098
Europe,Finland,2010,4.36,536.0,1746.71,Potatoes,261548
Europe,Finland,2011,6.38,536.0,1707.54,Potatoes,275943
Europe,Finland,2012,5.12,536.0,1545.25,Potatoes,236522
Europe,Finland,2013,6.17,536.0,1475.39,Potatoes,281312
Europe,Finland,1992,5.8,536.0,1372.0,Wheat,24152
Europe,Finland,1993,4.74,536.0,1200.0,Wheat,36212
Europe,Finland,1994,4.66,536.0,1247.0,Wheat,37953
Europe,Finland,1995,5.63,536.0,1041.0,Wheat,37686
Europe,Finland,1996,4.2,536.0,909.0,Wheat,40827
Europe,Finland,1997,5.36,536.0,999.0,Wheat,37188
Europe,Finland,1998,4.71,536.0,1164.0,Wheat,28929
Europe,Finland,1999,5.7,536.0,1139.0,Wheat,21589
Europe,Finland,2000,6.57,536.0,1147.48,Wheat,36007
Europe,Finland,2001,5.35,536.0,1423.27,Wheat,33811
Europe,Finland,2002,5.54,536.0,1620.36,Wheat,32585
Europe,Finland,2004,5.4,536.0,1489.12,Wheat,34738
Europe,Finland,2005,5.8,536.0,1431.04,Wheat,37304
Europe,Finland,2006,5.91,536.0,1645.3,Wheat,35575
Europe,Finland,2007,6.23,536.0,1479.45,Wheat,39329
Europe,Finland,2008,6.77,536.0,1621.86,Wheat,36408
Europe,Finland,2009,5.49,536.0,1693.8,Wheat,41027
Europe,Finland,2010,4.36,536.0,1746.71,Wheat,34299
Europe,Finland,2011,6.38,536.0,1707.54,Wheat,38469
Europe,Finland,2012,5.12,536.0,1545.25,Wheat,39028
Europe,Finland,2013,6.17,536.0,1475.39,Wheat,38215
Europe,France,1992,11.15,867.0,85249.0,Maize,79812
Europe,France,1993,10.7,867.0,91953.0,Maize,80479
Europe,France,1994,11.96,867.0,89515.0,Maize,77983
Europe,France,1995,11.69,867.0,84011.0,Maize,77182
Europe,France,1996,10.14,867.0,97890.0,Maize,83856
Europe,France,1997,11.59,867.0,109792.0,Maize,90651
Europe,France,1998,11.25,867.0,107753.0,Maize,84528
Europe,France,1999,11.83,867.0,114695.0,Maize,89523
Europe,France,2000,11.74,867.0,97878.0,Maize,90766
Europe,France,2001,11.37,867.0,99694.0,Maize,85711
Europe,France,2002,11.87,867.0,82448.0,Maize,89751
Europe,France,2004,11.34,867.0,76099.0,Maize,89907
Europe,France,2005,11.55,867.0,78265.0,Maize,82539
Europe,France,2006,11.79,867.0,71612.0,Maize,85818
Europe,France,2007,11.75,867.0,77255.0,Maize,94821
Europe,France,2008,11.28,867.0,78577.0,Maize,91258
Europe,France,2009,11.46,867.0,63676.0,Maize,88934
Europe,France,2010,10.41,867.0,61903.0,Maize,88299
Europe,France,2011,12.33,867.0,61039.0,Maize,99668
Europe,France,2012,11.22,867.0,63547.59,Maize,90024
Europe,France,2013,11.01,867.0,66497.29,Maize,81592
Europe,France,1992,11.15,867.0,85249.0,Potatoes,365434
Europe,France,1993,10.7,867.0,91953.0,Potatoes,360076
Europe,France,1994,11.96,867.0,89515.0,Potatoes,335302
Europe,France,1995,11.69,867.0,84011.0,Potatoes,347354
Europe,France,1996,10.14,867.0,97890.0,Potatoes,361751
Europe,France,1997,11.59,867.0,109792.0,Potatoes,397848
Europe,France,1998,11.25,867.0,107753.0,Potatoes,373559
Europe,France,1999,11.83,867.0,114695.0,Potatoes,397361
Europe,France,2000,11.74,867.0,97878.0,Potatoes,395987
Europe,France,2001,11.37,867.0,99694.0,Potatoes,374385
Europe,France,2002,11.87,867.0,82448.0,Potatoes,423804
Europe,France,2004,11.34,867.0,76099.0,Potatoes,454162
Europe,France,2005,11.55,867.0,78265.0,Potatoes,422227
Europe,France,2006,11.79,867.0,71612.0,Potatoes,401909
Europe,France,2007,11.75,867.0,77255.0,Potatoes,453347
Europe,France,2008,11.28,867.0,78577.0,Potatoes,435194
Europe,France,2009,11.46,867.0,63676.0,Potatoes,437856
Europe,France,2010,10.41,867.0,61903.0,Potatoes,421566
Europe,France,2011,12.33,867.0,61039.0,Potatoes,468991
Europe,France,2012,11.22,867.0,63547.59,Potatoes,413769
Europe,France,2013,11.01,867.0,66497.29,Potatoes,431560
Europe,France,1992,11.15,867.0,85249.0,"Rice, paddy",52448
Europe,France,1993,10.7,867.0,91953.0,"Rice, paddy",49628
Europe,France,1994,11.96,867.0,89515.0,"Rice, paddy",45700
Europe,France,1995,11.69,867.0,84011.0,"Rice, paddy",48627
Europe,France,1996,10.14,867.0,97890.0,"Rice, paddy",52455
Europe,France,1997,11.59,867.0,109792.0,"Rice, paddy",58919
Europe,France,1998,11.25,867.0,107753.0,"Rice, paddy",58281
Europe,France,1999,11.83,867.0,114695.0,"Rice, paddy",60915
Europe,France,2000,11.74,867.0,97878.0,"Rice, paddy",58358
Europe,France,2001,11.37,867.0,99694.0,"Rice, paddy",53603
Europe,France,2002,11.87,867.0,82448.0,"Rice, paddy",56910
Europe,France,2004,11.34,867.0,76099.0,"Rice, paddy",57098
Europe,France,2005,11.55,867.0,78265.0,"Rice, paddy",57314
Europe,France,2006,11.79,867.0,71612.0,"Rice, paddy",54756
Europe,France,2007,11.75,867.0,77255.0,"Rice, paddy",46354
Europe,France,2008,11.28,867.0,78577.0,"Rice, paddy",57599
Europe,France,2009,11.46,867.0,63676.0,"Rice, paddy",57406
Europe,France,2010,10.41,867.0,61903.0,"Rice, paddy",50432
Europe,France,2011,12.33,867.0,61039.0,"Rice, paddy",56263
Europe,France,2012,11.22,867.0,63547.59,"Rice, paddy",55947
Europe,France,2013,11.01,867.0,66497.29,"Rice, paddy",39400
Europe,France,1992,11.15,867.0,85249.0,Sorghum,56007
Europe,France,1993,10.7,867.0,91953.0,Sorghum,61242
Europe,France,1994,11.96,867.0,89515.0,Sorghum,55026
Europe,France,1995,11.69,867.0,84011.0,Sorghum,55990
Europe,France,1996,10.14,867.0,97890.0,Sorghum,62667
Europe,France,1997,11.59,867.0,109792.0,Sorghum,66645
Europe,France,1998,11.25,867.0,107753.0,Sorghum,55734
Europe,France,1999,11.83,867.0,114695.0,Sorghum,62061
Europe,France,2000,11.74,867.0,97878.0,Sorghum,62275
Europe,France,2001,11.37,867.0,99694.0,Sorghum,58761
Europe,France,2002,11.87,867.0,82448.0,Sorghum,64431
Europe,France,2004,11.34,867.0,76099.0,Sorghum,53484
Europe,France,2005,11.55,867.0,78265.0,Sorghum,51495
Europe,France,2006,11.79,867.0,71612.0,Sorghum,55127
Europe,France,2007,11.75,867.0,77255.0,Sorghum,58655
Europe,France,2008,11.28,867.0,78577.0,Sorghum,62159
Europe,France,2009,11.46,867.0,63676.0,Sorghum,53928
Europe,France,2010,10.41,867.0,61903.0,Sorghum,55112
Europe,France,2011,12.33,867.0,61039.0,Sorghum,64627
Europe,France,2012,11.22,867.0,63547.59,Sorghum,56861
Europe,France,2013,11.01,867.0,66497.29,Sorghum,54344
Europe,France,1992,11.15,867.0,85249.0,Soybeans,17425
Europe,France,1993,10.7,867.0,91953.0,Soybeans,24636
Europe,France,1994,11.96,867.0,89515.0,Soybeans,25978
Europe,France,1995,11.69,867.0,84011.0,Soybeans,25723
Europe,France,1996,10.14,867.0,97890.0,Soybeans,26717
Europe,France,1997,11.59,867.0,109792.0,Soybeans,27641
Europe,France,1998,11.25,867.0,107753.0,Soybeans,25506
Europe,France,1999,11.83,867.0,114695.0,Soybeans,26622
Europe,France,2000,11.74,867.0,97878.0,Soybeans,25875
Europe,France,2001,11.37,867.0,99694.0,Soybeans,25617
Europe,France,2002,11.87,867.0,82448.0,Soybeans,27899
Europe,France,2004,11.34,867.0,76099.0,Soybeans,25104
Europe,France,2005,11.55,867.0,78265.0,Soybeans,24837
Europe,France,2006,11.79,867.0,71612.0,Soybeans,27173
Europe,France,2007,11.75,867.0,77255.0,Soybeans,25991
Europe,France,2008,11.28,867.0,78577.0,Soybeans,28986
Europe,France,2009,11.46,867.0,63676.0,Soybeans,25109
Europe,France,2010,10.41,867.0,61903.0,Soybeans,27495
Europe,France,2011,12.33,867.0,61039.0,Soybeans,29473
Europe,France,2012,11.22,867.0,63547.59,Soybeans,27815
Europe,France,2013,11.01,867.0,66497.29,Soybeans,25599
Europe,France,1992,11.15,867.0,85249.0,Wheat,63992
Europe,France,1993,10.7,867.0,91953.0,Wheat,64739
Europe,France,1994,11.96,867.0,89515.0,Wheat,66685
Europe,France,1995,11.69,867.0,84011.0,Wheat,65079
Europe,France,1996,10.14,867.0,97890.0,Wheat,71361
Europe,France,1997,11.59,867.0,109792.0,Wheat,66288
Europe,France,1998,11.25,867.0,107753.0,Wheat,76063
Europe,France,1999,11.83,867.0,114695.0,Wheat,72395
Europe,France,2000,11.74,867.0,97878.0,Wheat,71175
Europe,France,2001,11.37,867.0,99694.0,Wheat,66169
Europe,France,2002,11.87,867.0,82448.0,Wheat,74455
Europe,France,2004,11.34,867.0,76099.0,Wheat,75788
Europe,France,2005,11.55,867.0,78265.0,Wheat,69887
Europe,France,2006,11.79,867.0,71612.0,Wheat,67414
Europe,France,2007,11.75,867.0,77255.0,Wheat,62542
Europe,France,2008,11.28,867.0,78577.0,Wheat,71018
Europe,France,2009,11.46,867.0,63676.0,Wheat,74478
Europe,France,2010,10.41,867.0,61903.0,Wheat,70405
Europe,France,2011,12.33,867.0,61039.0,Wheat,66563
Europe,France,2012,11.22,867.0,63547.59,Wheat,71512
Europe,France,2013,11.01,867.0,66497.29,Wheat,72656
Africa,Gambia,1992,,836.0,34.0,Cassava,28453
Africa,Gambia,1993,,836.0,20.03,Cassava,28607
Africa,Gambia,1994,,836.0,2.02,Cassava,28760
Africa,Gambia,1995,,836.0,8.04,Cassava,28914
Africa,Gambia,1996,,836.0,8.31,Cassava,29067
Africa,Gambia,1997,,836.0,74.73,Cassava,29221
Africa,Gambia,1998,,836.0,141.16,Cassava,29120
Africa,Gambia,1999,,836.0,207.58,Cassava,29345
Africa,Gambia,2000,,836.0,274.0,Cassava,30000
Africa,Gambia,2001,,836.0,237.0,Cassava,29803
Africa,Gambia,2002,,836.0,250.0,Cassava,29918
Africa,Gambia,2004,,836.0,559.0,Cassava,30414
Africa,Gambia,2005,,836.0,813.0,Cassava,30796
Africa,Gambia,2006,,836.0,2061.0,Cassava,31182
Africa,Gambia,2007,,836.0,588.0,Cassava,30000
Africa,Gambia,2008,,836.0,588.0,Cassava,32737
Africa,Gambia,2009,,836.0,588.0,Cassava,33903
Africa,Gambia,2010,,836.0,588.0,Cassava,35070
Africa,Gambia,2011,,836.0,588.0,Cassava,36234
Africa,Gambia,2012,,836.0,588.0,Cassava,38532
Africa,Gambia,2013,,836.0,588.0,Cassava,38333
Africa,Gambia,1992,,836.0,34.0,Maize,15138
Africa,Gambia,1993,,836.0,20.03,Maize,16264
Africa,Gambia,1994,,836.0,2.02,Maize,12624
Africa,Gambia,1995,,836.0,8.04,Maize,12921
Africa,Gambia,1996,,836.0,8.31,Maize,12195
Africa,Gambia,1997,,836.0,74.73,Maize,11693
Africa,Gambia,1998,,836.0,141.16,Maize,14340
Africa,Gambia,1999,,836.0,207.58,Maize,15938
Africa,Gambia,2000,,836.0,274.0,Maize,16058
Africa,Gambia,2001,,836.0,237.0,Maize,16852
Africa,Gambia,2002,,836.0,250.0,Maize,10125
Africa,Gambia,2004,,836.0,559.0,Maize,12070
Africa,Gambia,2005,,836.0,813.0,Maize,10517
Africa,Gambia,2006,,836.0,2061.0,Maize,8945
Africa,Gambia,2007,,836.0,588.0,Maize,8687
Africa,Gambia,2008,,836.0,588.0,Maize,10330
Africa,Gambia,2009,,836.0,588.0,Maize,11622
Africa,Gambia,2010,,836.0,588.0,Maize,12500
Africa,Gambia,2011,,836.0,588.0,Maize,9349
Africa,Gambia,2012,,836.0,588.0,Maize,10643
Africa,Gambia,2013,,836.0,588.0,Maize,9967
Africa,Gambia,1992,,836.0,34.0,"Rice, paddy",17298
Africa,Gambia,1993,,836.0,20.03,"Rice, paddy",14601
Africa,Gambia,1994,,836.0,2.02,"Rice, paddy",15390
Africa,Gambia,1995,,836.0,8.04,"Rice, paddy",12304
Africa,Gambia,1996,,836.0,8.31,"Rice, paddy",10676
Africa,Gambia,1997,,836.0,74.73,"Rice, paddy",10236
Africa,Gambia,1998,,836.0,141.16,"Rice, paddy",13429
Africa,Gambia,1999,,836.0,207.58,"Rice, paddy",21712
Africa,Gambia,2000,,836.0,274.0,"Rice, paddy",22143
Africa,Gambia,2001,,836.0,237.0,"Rice, paddy",23286
Africa,Gambia,2002,,836.0,250.0,"Rice, paddy",20452
Africa,Gambia,2004,,836.0,559.0,"Rice, paddy",20375
Africa,Gambia,2005,,836.0,813.0,"Rice, paddy",10034
Africa,Gambia,2006,,836.0,2061.0,"Rice, paddy",16910
Africa,Gambia,2007,,836.0,588.0,"Rice, paddy",6861
Africa,Gambia,2008,,836.0,588.0,"Rice, paddy",11265
Africa,Gambia,2009,,836.0,588.0,"Rice, paddy",10822
Africa,Gambia,2010,,836.0,588.0,"Rice, paddy",11595
Africa,Gambia,2011,,836.0,588.0,"Rice, paddy",12168
Africa,Gambia,2012,,836.0,588.0,"Rice, paddy",8526
Africa,Gambia,2013,,836.0,588.0,"Rice, paddy",10501
Africa,Gambia,1992,,836.0,34.0,Sorghum,9485
Africa,Gambia,1993,,836.0,20.03,Sorghum,11045
Africa,Gambia,1994,,836.0,2.02,Sorghum,10560
Africa,Gambia,1995,,836.0,8.04,Sorghum,8489
Africa,Gambia,1996,,836.0,8.31,Sorghum,10803
Africa,Gambia,1997,,836.0,74.73,Sorghum,9625
Africa,Gambia,1998,,836.0,141.16,Sorghum,8068
Africa,Gambia,1999,,836.0,207.58,Sorghum,11093
Africa,Gambia,2000,,836.0,274.0,Sorghum,12690
Africa,Gambia,2001,,836.0,237.0,Sorghum,12767
Africa,Gambia,2002,,836.0,250.0,Sorghum,8294
Africa,Gambia,2004,,836.0,559.0,Sorghum,11130
Africa,Gambia,2005,,836.0,813.0,Sorghum,13290
Africa,Gambia,2006,,836.0,2061.0,Sorghum,13046
Africa,Gambia,2007,,836.0,588.0,Sorghum,8265
Africa,Gambia,2008,,836.0,588.0,Sorghum,9750
Africa,Gambia,2009,,836.0,588.0,Sorghum,10900
Africa,Gambia,2010,,836.0,588.0,Sorghum,12500
Africa,Gambia,2011,,836.0,588.0,Sorghum,6908
Africa,Gambia,2012,,836.0,588.0,Sorghum,7445
Africa,Gambia,2013,,836.0,588.0,Sorghum,10581
Europe,Germany,1992,9.84,700.0,29542.0,Maize,72348
Europe,Germany,1993,8.57,700.0,25170.0,Maize,80227
Europe,Germany,1994,9.73,700.0,26330.0,Maize,70808
Europe,Germany,1995,9.16,700.0,30090.0,Maize,73664
Europe,Germany,1996,7.42,700.0,31683.0,Maize,78272
Europe,Germany,1997,9.27,700.0,30414.0,Maize,86577
Europe,Germany,1998,9.31,700.0,33377.0,Maize,81561
Europe,Germany,1999,10.02,700.0,30019.0,Maize,87850
Europe,Germany,2000,10.12,700.0,35273.17,Maize,92119
Europe,Germany,2001,9.19,700.0,33423.49,Maize,88376
Europe,Germany,2002,9.86,700.0,34431.72,Maize,93755
Europe,Germany,2004,9.48,700.0,34930.37,Maize,90966
Europe,Germany,2005,9.58,700.0,36386.27,Maize,92139
Europe,Germany,2006,10.15,700.0,38540.15,Maize,80307
Europe,Germany,2007,10.37,700.0,40740.64,Maize,94475
Europe,Germany,2008,10.04,700.0,43413.01,Maize,98099
Europe,Germany,2009,9.61,700.0,39289.43,Maize,97500
Europe,Germany,2010,7.97,700.0,40832.42,Maize,90261
Europe,Germany,2011,9.73,700.0,43754.35,Maize,106243
Europe,Germany,2012,9.2,700.0,45522.5,Maize,104802
Europe,Germany,2013,9.17,700.0,43756.1,Maize,88276
Europe,Germany,1992,9.84,700.0,29542.0,Potatoes,301928
Europe,Germany,1993,8.57,700.0,25170.0,Potatoes,392539
Europe,Germany,1994,9.73,700.0,26330.0,Potatoes,329512
Europe,Germany,1995,9.16,700.0,30090.0,Potatoes,314059
Europe,Germany,1996,7.42,700.0,31683.0,Potatoes,390096
Europe,Germany,1997,9.27,700.0,30414.0,Potatoes,384055
Europe,Germany,1998,9.31,700.0,33377.0,Potatoes,381394
Europe,Germany,1999,10.02,700.0,30019.0,Potatoes,374989
Europe,Germany,2000,10.12,700.0,35273.17,Potatoes,433437
Europe,Germany,2001,9.19,700.0,33423.49,Potatoes,407758
Europe,Germany,2002,9.86,700.0,34431.72,Potatoes,391226
Europe,Germany,2004,9.48,700.0,34930.37,Potatoes,441756
Europe,Germany,2005,9.58,700.0,36386.27,Potatoes,419798
Europe,Germany,2006,10.15,700.0,38540.15,Potatoes,365680
Europe,Germany,2007,10.37,700.0,40740.64,Potatoes,423470
Europe,Germany,2008,10.04,700.0,43413.01,Potatoes,437606
Europe,Germany,2009,9.61,700.0,39289.43,Potatoes,443045
Europe,Germany,2010,7.97,700.0,40832.42,Potatoes,398758
Europe,Germany,2011,9.73,700.0,43754.35,Potatoes,457565
Europe,Germany,2012,9.2,700.0,45522.5,Potatoes,447570
